50.6232	19.067	-4.1513	1455.56	75.5431	50.6228	19.0721	0.54213	L	
50.6123	19.0404	-2.02693	1455.85	-99.7071	50.5737	18.7834	0.641909	R	
53.7248	19.8988	-5.52406	1356.15	-92.9649	53.7268	19.8982	0.51939	L	
53.6975	19.8915	-2.92291	1356.39	-85.7977	53.5277	19.862	0.623143	R	
56.0304	21.0905	-1.79535	1270.66	-75.8835	56.0322	21.0923	0.39003	L	
56.006	21.0782	-3.47068	1270.77	-64.1889	55.867	20.985	0.356676	R	
58.662	21.7821	-1.99565	1206.59	-60.5711	58.6632	21.7821	0.310331	L	
58.6562	21.7957	1.36018	1206.59	-118.974	58.5799	21.9815	0.337792	R	
60.9191	22.5795	6.12368	1087.87	-301.89	60.8722	22.7876	9.05284	L	
60.9033	22.5769	6.1744	1087.87	-282.093	60.7648	22.6398	0.409626	R	
63.3819	23.4071	10.6125	805.78	-280.88	63.3821	23.4069	0.313313	L	
63.44	23.4397	15.3853	805.701	-292.221	63.7478	23.7442	2.17924	R	
66.2845	24.0024	17.2754	513.063	-95.4397	66.3403	23.9959	17.4131	L	
66.2303	23.9871	14.1596	513.104	112.322	65.8838	23.9541	1.63413	R	
68.2591	24.36	11.2269	625.454	129.516	68.262	24.3582	0.459863	L	
68.3216	24.3873	6.39449	625.485	385.887	68.6759	24.6059	2.24793	R	
70.8168	24.9179	1.08509	1011.28	425.645	70.8275	24.8844	2.27206	L	
70.7976	24.902	-6.30887	1011.94	624.387	70.7403	24.6728	0.834456	R	
72.892	24.7142	-2.6057	1636.34	626.259	72.8923	24.7135	0.170627	L	
72.9269	24.7372	1.60132	1636.12	613.199	73.0732	25.0343	1.20962	R	
74.9923	25.2466	-1.23732	2249.38	659.994	75.0021	25.2595	2.90335	L	
74.9864	25.2408	0.826732	2249.4	629.931	74.9748	25.1377	0.0787441	R	
77.1221	24.9443	5.07864	2879.34	632.098	77.1225	24.9297	0.507418	L	
77.1351	24.9615	5.19832	2879.29	634.081	77.1386	25.2948	0.429485	R	
79.085	25.0363	5.27046	3513.32	757.428	79.1089	25.0369	4.54493	L	
79.0944	25.0351	5.14595	3513.4	833.403	79.1718	24.9698	0.0737863	R	
80.8073	24.8689	6.39024	4346.81	834.342	80.8074	24.8688	0.0512342	L	
80.8527	24.8799	5.56157	4347.97	1798.86	81.1423	24.8704	1.87401	R	
82.6216	24.6391	9.02826	6146.82	1799.73	82.6216	24.6393	0.00704315	L	
82.6115	24.6432	7.11037	6147.15	1825.78	82.5085	24.8114	0.244865	R	
84.1587	24.5399	5.14697	7973.06	1900.1	84.1733	24.5504	1.97153	L	
84.1707	24.5337	4.53003	7972.94	1892.65	84.2898	24.3312	0.261389	R	
85.6373	23.8069	7.81434	9865.58	1895.55	85.6378	23.808	0.284276	L	
85.6805	23.8147	0.482473	9865.96	1715.7	85.9743	23.7547	1.33847	R	
86.943	23.5275	0.392928	11581.6	1726.94	86.9449	23.527	0.295685	L	
87.0337	23.5457	-0.335775	11581.7	1732.89	87.6171	23.5127	4.46897	R	
88.8187	22.7861	-2.5191	13314.6	1756.48	88.8227	22.7869	0.911276	L	
88.7689	22.7814	-1.50368	13314.5	1718.33	88.4191	22.9498	1.28195	R	
89.4966	22.3082	-0.598635	15032.8	1718.58	89.4967	22.3082	0.0163152	L	
89.5379	22.3211	-4.86676	15033.1	2368.02	89.7821	22.4826	1.10322	R	
90.5133	21.6677	-5.80699	17401.1	2368.26	90.5133	21.6677	8.53485e-05	L	
90.5698	21.6919	-4.14997	17401.5	2387.37	90.8419	22.0974	1.97637	R	
91.7178	21.1152	-6.20381	19788.8	2387.09	91.7178	21.1152	0.000420527	L	
91.7749	21.1381	-14.9966	19788.6	2540.72	92.0492	21.5289	2.1095	R	
92.8573	20.9451	-17.2695	22329.3	2570.74	92.8599	20.9537	0.510967	L	
92.9238	20.9602	-13.9897	22329.7	2440.08	93.3186	21.0712	2.41438	R	
93.4655	20.214	-12.1579	24769.8	2447.36	93.4668	20.2155	0.0695981	L	
93.5107	20.2299	-4.94609	24770.2	2993.58	93.7423	20.5071	1.58779	R	
95.3219	19.6581	-7.22203	27763.8	3000.7	95.3229	19.6585	0.0872283	L	
95.2128	19.6466	-7.17565	27763.8	3000.33	94.494	19.8854	5.8446	R	
95.5049	19.6984	-7.29542	30764.1	2994.62	95.5039	19.6984	0.0392927	L	
95.5165	19.6965	-6.45924	30764.6	2988.88	95.6097	19.5804	0.298678	R	
96.2641	19.1597	-8.18517	33753.5	2988.85	96.2641	19.1597	9.44218e-06	L	
96.298	19.1579	-6.60415	33753.6	2974.88	96.559	18.8688	0.797311	R	
97.5298	18.7236	-4.55668	36728.5	2968.53	97.5286	18.727	0.97155	L	
97.5177	18.7066	-3.04259	36728.2	2986.53	97.5333	18.1735	0.678594	R	
98.2105	18.3738	-4.53634	39714.7	2986.4	98.2105	18.3739	0.0180632	L	
98.2345	18.3716	-0.610778	39714.9	2917.83	98.4162	18.1556	0.777237	R	
99.0203	17.3486	1.57757	42632.9	3006.09	99.0363	17.357	0.42748	L	
99.0138	17.3467	-0.312103	42632.9	3078.44	98.9782	17.2949	0.46441	R	
99.9962	16.9883	-0.898256	45711.4	3082.43	99.9969	16.9882	0.196887	L	
100.058	16.9954	-1.72085	45711.4	3107.29	100.441	16.9521	2.24911	R	
101.197	16.5393	-1.60932	48818.7	3145.35	101.204	16.5368	1.27446	L	
101.191	16.5357	2.63683	48818.5	2850.97	101.169	16.4353	0.572686	R	
102.386	16.3993	2.36087	51669.5	2853.61	102.387	16.3992	0.00764043	L	
102.334	16.3796	-8.17597	51669.2	4125.26	102.081	15.8359	2.2116	R	
103.003	15.3531	-10.4517	55794.4	4124.69	103.003	15.353	0.00940129	L	
102.968	15.3428	-8.55206	55794.7	4050.03	102.776	15.1195	0.74239	R	
104.114	15.2707	-6.24634	59844.7	4048.77	104.114	15.2708	0.0161249	L	
104.077	15.2538	-12.12	59844.5	4144.44	103.905	14.7607	1.21224	R	
105.539	14.4487	-14.4899	63988.9	4164.35	105.541	14.4412	0.364835	L	
105.5	14.4336	-19.8022	63988.8	4968.85	105.316	14.0026	1.17733	R	
106.832	14.0471	-18.5466	68957.6	4960.68	106.831	14.0482	0.519058	L	
106.78	14.0456	-13.3043	68957.8	4783.76	106.439	14.2401	1.41985	R	
108.084	13.6596	-10.6269	73741.6	4785.15	108.084	13.6604	0.17121	L	
108.09	13.6609	-6.91826	73741.9	4934.49	108.131	13.6844	0.424711	R	
109.527	13.5638	-9.07367	78676.3	4980.03	109.534	13.5714	1.7316	L	
109.502	13.5524	-6.39718	78676.5	4930.84	109.388	13.1556	0.954825	R	
111.059	12.5814	-4.47749	83607.4	4968.43	111.063	12.5814	0.977578	L	
111.116	12.5948	-4.50295	83607.4	4969.04	111.426	12.9557	1.73153	R	
112.912	12.4927	-8.01182	88576.4	4977.1	112.913	12.4877	0.012872	L	
112.902	12.4963	-5.83979	88576.9	4418.27	112.797	12.8241	0.684619	R	
114.801	12.5513	-9.4021	92995.2	4417.37	114.801	12.5506	0.12465	L	
114.814	12.5481	-5.7576	92995.3	4075.11	114.916	12.3187	0.289787	R	
116.677	12.1092	-6.7857	97070.6	4142.32	116.687	12.1035	1.98221	L	
116.704	12.1106	-3.24005	97071	4349.85	116.871	12.0659	0.987593	R	
118.952	12.0007	-5.47775	101421	4353.28	118.953	12.0009	0.058455	L	
118.944	12.0063	-5.17649	101421	4241.51	118.85	12.4063	0.921834	R	
120.695	12.2914	-8.21968	105662	4238.04	120.695	12.2918	0.0200627	L	
120.728	12.2924	-6.86549	105662	4137.5	120.934	12.1905	0.517074	R	
123.568	12.83	-10.359	109800	4141.65	123.568	12.8297	0.0214201	L	
123.506	12.8227	-12.6841	109800	4546.15	123.142	12.7694	1.85334	R	
124.894	12.7739	-11.1158	114346	4545.75	124.894	12.7743	0.922873	L	
124.965	12.7841	-14.4128	114346	4570.72	125.376	12.9964	2.43111	R	
127.784	13.3514	-17.1435	118916	5111.78	127.853	13.3273	7.32708	L	
127.743	13.3433	-14.4237	118916	5171.03	127.506	13.153	1.07988	R	
129.944	13.7003	-10.2965	124087	5165.11	129.947	13.6963	3.73754	L	
130.001	13.7071	-27.8977	124087	6547.12	130.334	13.781	1.74912	R	
132.092	14.5067	-23.5342	130634	6546.56	132.092	14.507	0.0526855	L	
132.141	14.5091	-23.0585	130634	6607.96	132.447	14.3423	1.67356	R	
135.074	15.0455	-17.0959	137242	6607.83	135.074	15.0475	0.688683	L	
135.076	15.0401	-12.0453	137242	6767.38	135.127	14.6575	0.443934	R	
137.54	16.2127	-13.7441	144009	6959.3	137.561	16.2147	3.67274	L	
137.561	16.2184	-25.752	144010	7473.72	137.653	16.5145	0.934051	R	
140.332	17.0084	-23.3364	151483	7469.88	140.331	17.008	0.346592	L	
140.336	17.0159	-7.83122	151483	8027.68	140.305	17.5379	0.604924	R	
142.885	17.9911	-7.26946	159511	8052.69	142.888	17.9918	0.843451	L	
142.851	17.99	-25.0731	159511	7791.32	142.626	18.1458	1.11047	R	
145.392	19.1615	-20.1184	167303	7791.36	145.392	19.1617	0.00349734	L	
145.454	19.1712	-36.0317	167303	7343.78	145.789	19.3785	2.66173	R	
148.251	20.4744	-29.8645	174647	7341.64	148.251	20.4754	0.461839	L	
148.245	20.4791	-20.2513	174647	7663.27	148.146	20.9376	0.30995	R	
150.685	22.1118	-16.8727	182310	7675.32	150.686	22.1142	1.02281	L	
150.674	22.107	-21.2968	182310	7672.37	150.649	21.8148	0.13851	R	
153.423	23.4893	-27.4209	189983	7658.43	153.422	23.4909	0.425478	L	
153.418	23.4819	-24.0901	189983	7085.8	153.466	22.9115	0.411224	R	
156.052	24.8085	-26.6514	197069	7036.02	156.047	24.8084	0.817555	L	
156.051	24.8114	-26.954	197069	7057.73	156.009	25.0678	0.0672887	R	
158.905	26.0264	-32.7168	204127	7035.19	158.905	26.0308	1.47456	L	
158.924	26.0309	-19.2971	204126	6695.29	159.014	26.1903	0.639992	R	
161.371	27.4388	-23.3475	210822	6819.4	161.412	27.4256	5.24816	L	
161.402	27.4479	-7.67136	210822	6865.87	161.529	27.8454	0.953902	R	
163.625	28.7676	-10.3855	217688	6868.71	163.625	28.7683	0.110121	L	
163.705	28.7862	-3.80679	217688	6885.96	164.116	29.315	3.34539	R	
166.828	30.2061	1.83533	224574	6884.24	166.828	30.2062	0.0016421	L	
166.805	30.1977	1.80355	224574	6884.66	166.748	29.7121	0.398691	R	
169.096	31.3732	6.89179	231459	6897.45	169.097	31.3717	1.28542	L	
169.115	31.3705	-4.72767	231460	7578.85	169.345	30.7063	0.967705	R	
172.175	32.3399	0.589002	239039	7580.5	172.175	32.3404	0.0618942	L	
172.178	32.343	-2.34341	239039	7719.25	172.135	32.6666	0.131852	R	
174.643	33.4625	0.399025	246758	7717.97	174.643	33.4625	0.0503795	L	
174.631	33.4652	-41.7477	246760	6175.83	174.474	33.9157	1.91496	R	
177.03	34.201	-37.244	252936	6176.94	177.03	34.2009	0.0267032	L	
177.046	34.2012	-36.193	252936	6290.72	177.211	33.8467	0.269159	R	
180.145	35.1419	-29.7599	259227	6287.04	180.145	35.1423	0.0470457	L	
180.071	35.1309	-24.165	259227	5494.69	179.543	35.4767	2.94826	R	
182.6	35.7528	-21.5526	264721	5486.46	182.599	35.753	0.091097	L	
182.537	35.745	-23.6538	264721	5808.32	182.047	36.2626	2.58564	R	
184.733	36.515	-26.8335	270529	5795.04	184.732	36.5155	0.0285873	L	
184.737	36.5129	-33.6591	270529	6247.95	184.833	36.1451	0.101542	R	
186.946	36.9404	-29.3868	276777	6246.86	186.946	36.9404	0.00989059	L	
186.995	36.9499	28.9042	276777	4574.57	187.296	36.9375	2.13219	R	
189.464	37.4043	26.24	281351	4592.65	189.465	37.4052	1.28368	L	
189.491	37.4053	45.6831	281351	5066.41	189.738	36.951	1.21675	R	
191.737	37.5669	41.6599	286418	5070.91	191.735	37.5631	1.03728	L	
191.718	37.56	30.8258	286418	6017.31	191.682	37.1147	0.563198	R	
193.462	37.2711	33.7803	292435	6155.82	193.471	37.2789	0.726105	L	
193.478	37.2751	33.4993	292435	6166.96	193.555	37.4234	0.148108	R	
195.991	37.3995	28.5452	298602	6165.12	195.991	37.3991	0.0580136	L	
195.927	37.3883	24.8233	298602	5999.25	195.507	37.4891	2.02712	R	
197.724	37.7296	28.4802	304602	6005.8	197.725	37.7285	0.459885	L	
197.694	37.7212	8.72637	304602	4670.14	197.582	37.303	0.706732	R	
199.296	37.2895	11.9421	309272	4654.23	199.294	37.2862	0.140208	L	
199.306	37.2914	4.90349	309272	4379.52	199.356	37.3527	0.567249	R	
201.538	37.0041	6.58703	313651	4521.7	201.549	36.9973	4.38403	L	
201.466	36.9941	14.445	313651	4615.29	200.932	37.4694	2.69029	R	
202.962	36.457	15.9675	318266	4616.88	202.962	36.4568	0.0608263	L	
202.938	36.4579	13.9906	318266	4545.07	202.65	37.2445	0.552734	R	
203.991	36.1967	13.514	322811	4545.83	203.991	36.1967	0.00736084	L	
203.967	36.1927	22.6701	322812	4166.14	203.809	36.2941	0.398852	R	
